,age,fnlwgt,capital-gain,capital-loss,hours-per-week
16432,55,53566,0,0,30
16433,20,117109,0,0,24
16434,32,398019,0,0,15
16435,18,114008,0,0,35
16436,24,204653,0,0,40
16437,33,254935,0,0,45
16438,76,84755,0,0,40
16439,53,174020,0,1876,38
16440,19,451951,0,0,40
16441,50,172175,0,0,40
16442,27,209472,0,0,50
16443,40,336707,0,0,60
16444,26,431861,0,0,40
16445,47,156728,0,0,55
16446,39,290321,0,0,50
16447,49,206577,0,0,40
16448,28,149324,0,0,7
16449,33,49593,0,0,30
16450,50,98975,15024,0,40
16451,28,181659,0,0,50
16452,30,174789,0,0,40
16453,47,102308,99999,0,50
16454,39,184801,0,0,40
16455,37,176014,0,0,50
16456,50,256861,0,0,80
16457,37,239397,0,0,40
16458,26,233777,0,0,40
16459,55,236520,0,0,40
16460,46,70754,0,0,40
16461,32,245378,0,0,60
16462,26,176729,0,0,45
16463,32,154120,7298,0,40
16464,43,88913,1055,0,40
16465,19,517036,0,0,40
16466,38,436361,0,0,75
16467,38,231037,0,0,40
16468,65,209831,0,0,40
16469,48,167381,0,0,25
16470,44,215468,0,0,7
16471,32,200700,0,0,50
16472,30,191777,0,0,40
16473,49,195437,0,0,60
16474,23,149396,0,0,40
16475,25,104746,0,0,16
16476,19,108147,0,0,15
16477,27,238859,0,0,40
16478,43,23157,0,0,60
16479,38,497788,0,0,50
16480,42,141558,0,0,60
16481,33,117963,0,0,38
16482,30,232356,0,0,40
16483,29,157941,0,0,40
16484,30,103642,0,0,40
16485,43,274731,0,0,40
16486,30,161572,0,0,45
16487,38,48779,0,0,40
16488,48,141511,0,0,40
16489,57,314153,0,1887,55
16490,42,267252,0,0,45
16491,31,312055,0,0,70
16492,32,207937,0,0,40
16493,28,232653,0,0,40
16494,63,246841,0,0,40
16495,32,154087,0,0,40
16496,20,199011,0,0,12
16497,51,205100,0,0,30
16498,36,177907,2176,0,20
16499,24,50400,0,0,40
16500,41,97064,0,0,44
16501,27,292472,0,1876,45
16502,17,225211,0,0,35
16503,45,320192,0,0,40
16504,39,119421,0,625,35
16505,21,83580,0,0,4
16506,29,133696,8614,0,45
16507,39,141584,0,2444,45
16508,42,529216,0,0,40
16509,22,390817,0,0,40
16510,21,85733,0,0,40
16511,59,155976,0,0,40
16512,40,221172,0,0,65
16513,45,270842,0,0,40
16514,35,82622,0,0,50
16515,58,371064,0,0,20
16516,45,54744,0,1848,40
16517,29,22641,0,0,45
16518,21,218957,0,0,45
16519,51,441637,0,0,40
16520,34,143699,0,0,40
16521,40,183096,0,0,35
16522,45,97176,0,0,16
16523,38,122493,0,1887,40
16524,22,311376,0,0,40
16525,37,78928,3137,0,40
16526,62,123582,0,0,40
16527,32,174215,0,0,60
16528,36,183902,0,0,4
16529,43,247880,0,0,40
16530,37,256636,0,0,40
16531,33,152875,0,0,40
16532,28,22422,0,0,55
16533,49,178215,0,0,28
16534,47,194360,0,0,7
16535,59,247187,0,0,40
16536,35,63921,0,0,40
16537,35,224889,0,0,40
16538,29,178564,0,0,40
16539,57,47619,0,0,40
16540,41,92775,0,0,60
16541,37,50837,0,0,45
16542,20,235894,0,0,40
16543,44,244974,0,0,60
16544,20,526734,0,0,30
16545,38,243484,0,0,28
16546,23,201664,0,0,40
16547,24,234640,0,0,36
16548,32,223267,0,0,40
16549,21,99199,0,0,40
16550,32,137076,0,0,40
16551,41,115411,2174,0,45
16552,51,313146,0,0,40
16553,69,29980,1848,0,10
16554,39,543042,5178,0,50
16555,43,271807,0,0,40
16556,51,97934,5178,0,40
16557,43,191196,0,0,40
16558,35,264627,0,0,84
16559,32,183801,0,0,40
16560,25,209227,0,0,21
16561,64,216208,0,0,40
16562,28,377095,0,0,40
16563,44,317535,0,0,40
16564,40,247880,0,0,40
16565,21,152246,0,0,40
16566,23,428299,0,0,40
16567,23,161708,0,0,20
16568,19,167859,0,0,40
16569,61,85194,0,0,25
16570,47,119471,0,0,40
16571,39,117683,0,0,45
16572,51,139347,7688,0,40
16573,25,427744,0,0,40
16574,33,122116,0,0,45
16575,34,227931,0,0,38
16576,54,226497,0,0,50
16577,24,83783,0,0,40
16578,28,197113,0,0,50
16579,33,204742,0,0,44
16580,63,331527,0,0,14
16581,31,213179,0,0,60
16582,70,188260,0,0,16
16583,43,298161,0,0,40
16584,36,143774,0,0,12
16585,50,139296,0,0,40
16586,21,152389,0,0,30
16587,31,309974,0,0,40
16588,19,37085,0,0,30
16589,39,270059,0,0,35
16590,29,130045,0,0,40
16591,39,188038,0,0,40
16592,17,168203,0,0,40
16593,46,171807,0,0,40
16594,62,186696,0,0,40
16595,32,177531,0,0,23
16596,28,115464,0,0,40
16597,19,501144,0,0,40
16598,18,205894,0,0,25
16599,39,218490,0,2415,50
16600,24,203924,0,0,45
16601,38,91857,0,0,41
16602,38,229700,0,0,40
16603,17,158704,0,0,20
16604,28,190911,0,0,40
16605,52,139176,0,0,8
16606,61,119684,15024,0,20
16607,69,124930,0,2267,40
16608,19,168693,0,0,25
16609,26,250038,0,0,40
16610,34,353927,0,0,40
16611,70,216390,2653,0,40
16612,21,230248,0,0,25
16613,43,117728,0,0,44
16614,52,115851,0,0,40
16615,21,203894,0,0,40
16616,53,100109,0,1977,40
16617,55,157639,0,0,40
16618,46,235320,0,0,60
16619,36,127686,0,0,37
16620,39,28572,0,0,48
16621,30,184687,0,0,30
16622,22,267945,0,0,16
16623,43,131899,0,0,40
16624,36,192614,0,0,56
16625,36,186808,0,0,40
16626,50,44116,0,0,40
16627,27,46442,0,0,35
16628,46,78022,0,0,40
16629,24,417668,0,0,20
16630,41,223763,0,0,40
16631,68,223851,0,0,24
16632,38,115634,0,0,40
16633,47,114459,0,0,40
16634,41,197093,0,0,20
16635,31,357145,0,0,48
16636,29,59231,0,0,42
16637,26,292303,0,0,40
16638,51,122288,0,0,36
16639,26,52322,0,0,60
16640,27,105830,0,0,60
16641,36,107125,0,0,50
16642,28,281860,0,0,40
16643,53,283320,0,0,40
16644,40,26598,0,0,40
16645,38,220783,0,0,20
16646,21,121694,0,0,40
16647,53,208302,0,0,34
16648,34,172664,0,0,40
16649,43,54611,0,0,60
16650,64,631947,0,0,40
16651,21,394484,0,0,40
16652,25,239120,0,0,13
16653,38,37683,99999,0,57
16654,47,193012,0,0,50
16655,48,143098,0,1902,40
16656,57,84888,0,0,50
16657,37,188503,0,0,35
16658,37,337778,0,0,40
16659,51,94432,0,0,55
16660,32,168906,0,0,40
16661,49,116143,0,0,40
16662,64,301383,9386,0,45
16663,46,174995,0,0,45
16664,24,289909,0,0,40
16665,39,154641,0,0,45
16666,23,209034,3942,0,40
16667,30,203488,0,0,44
16668,34,141118,0,0,60
16669,30,169589,0,0,40
16670,25,137645,0,0,40
16671,58,489085,0,0,40
16672,32,36302,0,0,50
16673,37,253420,0,0,25
16674,35,269300,0,0,40
16675,18,282609,0,0,30
16676,46,346978,0,0,40
16677,71,182395,11678,0,45
16678,44,205051,0,0,40
16679,45,128736,0,0,40
16680,40,236110,0,0,40
16681,38,312271,0,0,50
16682,52,126978,0,0,40
16683,47,204692,0,0,40
16684,49,195956,0,0,35
16685,59,202682,0,0,40
16686,22,231912,0,0,37
16687,44,24982,0,0,40
16688,76,278938,0,0,20
16689,50,36489,0,0,40
16690,33,154874,0,0,40
16691,43,74581,0,0,48
16692,37,162164,0,0,40
16693,40,239708,0,0,55
16694,49,162856,0,0,40
16695,48,85109,0,0,45
16696,49,169042,0,625,40
16697,22,436798,0,0,40
16698,42,345363,0,0,40
16699,36,49837,0,0,40
16700,57,296516,0,0,50
16701,40,95639,0,0,40
16702,42,33155,0,0,45
16703,56,329059,0,0,40
16704,55,24694,0,0,40
16705,25,443855,0,0,40
16706,52,294691,0,0,40
16707,33,301867,0,0,35
16708,55,226875,4064,0,40
16709,47,362835,0,0,60
16710,23,180339,0,0,65
16711,55,207489,0,0,50
16712,43,336643,0,0,50
16713,31,143653,0,0,50
16714,62,101475,0,0,40
16715,42,263871,0,0,8
16716,38,77820,0,0,40
16717,29,95465,0,0,42
16718,26,257910,0,0,60
16719,37,126738,0,0,72
16720,79,97082,18481,0,45
16721,61,133164,0,0,48
16722,28,104617,0,0,99
16723,51,258735,0,0,81
16724,34,182926,0,0,43
16725,35,166193,0,0,40
16726,27,206125,0,0,60
16727,44,346594,0,0,40
16728,25,108301,0,0,20
16729,36,129150,0,0,20
16730,27,181280,0,0,30
16731,40,146908,0,0,60
16732,43,183765,0,0,40
16733,25,164488,0,0,40
16734,41,307468,0,0,50
16735,30,93884,0,0,45
16736,26,279833,0,2258,45
16737,52,137658,0,0,40
16738,32,101562,0,0,45
16739,33,136331,0,0,40
16740,35,259846,0,0,55
16741,48,98719,0,0,44
16742,62,168682,0,0,5
16743,40,198953,0,0,2
16744,41,29115,0,0,20
16745,28,173673,0,0,40
16746,23,67958,0,0,30
16747,50,98980,7298,0,40
16748,51,94174,0,0,35
16749,63,122442,0,0,48
16750,63,154675,0,0,40
16751,40,116632,0,0,60
16752,20,238685,0,0,40
16753,40,169031,0,0,40
16754,41,237452,0,0,15
16755,41,216968,0,0,40
16756,27,216479,0,0,24
16757,20,126822,0,0,15
16758,28,51461,0,1887,40
16759,35,54953,0,0,40
16760,31,222654,0,0,40
16761,34,37676,0,0,50
16762,57,159319,0,0,50
16763,28,125321,0,0,40
16764,38,209609,0,0,40
16765,37,224947,0,0,40
16766,43,438427,0,0,40
16767,26,384276,0,0,40
16768,27,242097,0,0,50
16769,33,184306,0,0,45
16770,45,161954,0,0,40
16771,65,258561,0,0,20
16772,57,95280,99999,0,45
16773,59,212783,0,0,38
16774,18,205004,0,0,26
16775,44,387844,0,0,40
16776,37,83880,0,0,40
16777,27,161155,0,0,40
16778,43,265698,0,0,45
16779,59,146477,0,0,40
16780,19,97261,0,0,40
16781,36,437890,0,0,90
16782,68,133736,20051,0,40
16783,63,169983,2176,0,30
16784,46,175754,0,1876,60
16785,31,121768,0,0,35
16786,23,180052,0,0,40
16787,22,124454,0,0,30
16788,49,190115,0,1672,44
16789,36,222584,0,0,40
16790,38,22245,0,0,50
16791,46,114160,0,1902,45
16792,24,228960,0,0,40
16793,26,132572,0,0,40
16794,47,103020,0,0,40
16795,40,187802,0,1887,40
16796,31,50649,0,0,50
16797,48,30575,0,0,70
16798,56,202220,0,0,38
16799,50,50178,0,0,40
16800,17,207791,0,0,20
16801,21,540712,0,1719,25
16802,50,321770,0,0,40
16803,49,202053,0,0,32
16804,34,143699,0,0,15
16805,28,223751,0,0,40
16806,23,32732,0,0,15
16807,24,390867,0,0,40
16808,31,101697,0,0,40
16809,36,279721,0,0,40
16810,58,223400,0,0,35
16811,46,206357,0,0,40
16812,39,76417,0,0,40
16813,48,184682,0,0,18
16814,21,78170,0,0,42
16815,39,201410,0,0,40
16816,21,189013,0,0,35
16817,33,119913,0,0,40
16818,37,549174,0,0,50
16819,30,33811,0,0,40
16820,43,234220,0,0,40
16821,22,237720,0,0,40
16822,25,185942,0,0,40
16823,69,286983,0,0,40
16824,17,140027,0,0,25
16825,18,115258,0,0,12
16826,54,155408,0,0,40
16827,65,117963,0,0,45
16828,28,158737,0,0,40
16829,27,199471,0,0,38
16830,35,287701,0,0,45
16831,38,137707,0,0,40
16832,33,108116,0,0,40
16833,26,366900,0,0,40
16834,56,187355,0,0,60
16835,38,33105,0,0,70
16836,51,268639,0,2057,60
16837,26,358975,0,0,50
16838,33,199227,0,0,55
16839,44,248249,0,0,50
16840,36,460437,0,0,40
16841,42,187294,0,0,40
16842,44,115932,0,0,40
16843,44,181762,15024,0,55
16844,21,27049,0,0,20
16845,41,806552,0,0,50
16846,41,150755,15024,0,50
16847,62,69867,7298,0,50
16848,27,160786,0,0,45
16849,38,219546,0,0,40
16850,60,24872,0,0,30
16851,24,110371,0,0,40
16852,24,376474,0,0,40
16853,22,304602,0,0,40
16854,32,143699,0,0,40
16855,22,238917,0,0,24
16856,51,200618,0,0,40
16857,31,183043,0,1977,48
16858,42,209752,0,0,55
16859,48,175653,14084,0,40
16860,49,196707,7298,0,43
16861,37,98725,0,0,42
16862,37,180150,0,0,45
16863,66,151227,0,0,40
16864,18,118847,0,0,24
16865,46,282538,0,0,40
16866,52,89534,0,0,40
16867,23,291011,0,0,40
16868,67,166187,0,0,38
16869,19,188669,0,0,25
16870,37,178948,0,0,45
16871,42,188738,0,1977,60
16872,39,160808,0,0,40
16873,46,318331,0,0,40
16874,47,109921,0,0,32
16875,33,87605,0,0,40
16876,69,89477,0,0,14
16877,21,48301,0,0,40
16878,27,220748,0,0,48
16879,39,387068,0,0,40
16880,23,250743,0,0,40
16881,26,78258,0,0,36
16882,42,31387,0,0,40
16883,36,289190,0,0,40
16884,35,328466,0,0,40
16885,42,403187,0,0,40
16886,37,219546,4386,0,44
16887,41,220531,0,0,50
16888,27,204648,0,0,40
16889,42,201908,99999,0,50
16890,44,109912,0,0,16
16891,18,365683,0,0,16
16892,41,175674,0,0,40
16893,31,203488,0,0,40
16894,26,106406,0,0,40
16895,67,172756,2062,0,34
16896,37,125167,0,0,60
16897,51,249339,0,0,40
16898,26,94652,0,0,40
16899,40,195394,7688,0,40
16900,25,130302,0,0,40
16901,38,66686,0,0,40
16902,43,336042,0,0,40
16903,44,325461,0,1902,50
16904,60,313852,0,0,25
16905,38,30509,0,1669,55
16906,21,32639,0,0,20
16907,18,234953,0,0,25
16908,49,120629,27828,0,60
16909,43,350379,0,0,40
16910,26,176967,0,0,65
16911,31,123397,5178,0,35
16912,38,130813,0,0,40
16913,43,35236,0,0,84
16914,58,33350,0,0,35
16915,55,177380,0,0,29
16916,39,216129,0,0,35
16917,38,335104,0,0,35
16918,54,199741,0,2001,35
16919,57,165881,0,0,40
16920,35,387777,0,0,52
16921,44,149943,0,0,60
16922,58,290661,0,0,40
16923,39,155603,0,2205,40
16924,25,114838,0,0,8
16925,54,168553,0,0,40
16926,23,103064,0,0,40
16927,60,55621,0,0,40
16928,66,189834,0,0,20
16929,36,217926,0,0,50
16930,29,341672,0,1564,50
16931,29,163003,2202,0,40
16932,25,194352,0,0,44
16933,62,54878,0,0,25
16934,23,393248,0,0,40
16935,38,279315,0,0,40
16936,33,392812,0,0,50
16937,49,34998,0,0,60
16938,57,51016,0,0,60
16939,57,132717,0,0,45
16940,46,186078,0,0,45
16941,37,196123,0,0,70
16942,43,304906,0,0,45
16943,26,41521,0,0,35
16944,39,107233,0,0,40
16945,39,150125,0,0,40
16946,31,400535,0,0,40
16947,31,409622,0,0,36
16948,27,136448,0,0,40
16949,36,202950,0,0,50
16950,40,197012,8614,0,40
16951,57,237691,0,0,40
16952,24,170277,0,0,35
16953,30,160784,0,0,45
16954,28,33798,0,0,50
16955,22,197838,0,0,40
16956,31,223212,0,0,50
16957,33,125762,0,0,44
16958,20,283969,0,0,15
16959,25,374163,0,0,60
16960,49,118567,0,0,40
16961,21,147655,0,0,35
16962,45,82797,0,0,45
16963,36,142573,0,0,45
16964,41,235167,0,0,32
16965,23,53245,0,1602,12
16966,47,28035,0,0,50
16967,41,247082,0,0,50
16968,30,123397,0,0,40
16969,29,133327,0,0,40
16970,31,102270,0,0,40
16971,64,45817,0,0,50
16972,55,240988,0,0,40
16973,19,386378,0,0,35
16974,31,350651,0,0,40
16975,18,76142,0,0,8
16976,68,73773,0,0,24
16977,50,281504,0,0,40
16978,36,293358,0,0,48
16979,44,146906,0,0,50
16980,58,331474,0,0,20
16981,20,213719,0,0,20
16982,18,101795,0,0,40
16983,32,228265,0,0,30
16984,49,130206,0,0,40
16985,34,324254,0,0,40
16986,22,223019,0,0,40
16987,40,189666,0,0,45
16988,35,139086,0,0,40
16989,26,359327,0,0,50
16990,44,75065,0,0,60
16991,55,139843,0,0,60
16992,21,34310,0,2603,40
16993,54,346014,0,0,40
16994,39,163278,2202,0,44
16995,52,31460,0,0,38
16996,57,33725,0,0,50
16997,67,63552,0,0,35
16998,58,300623,0,0,40
16999,27,177072,0,0,16
17000,66,37331,0,0,15
17001,41,167725,0,0,40
17002,18,131180,0,0,16
17003,58,275859,8614,0,52
17004,50,275181,0,0,37
17005,31,398988,0,0,40
17006,32,222654,0,0,40
17007,37,111129,0,0,45
17008,26,137795,0,0,20
17009,33,242150,0,0,50
17010,35,237873,0,0,40
17011,44,367749,0,0,45
17012,26,206600,0,0,40
17013,48,247043,0,0,40
17014,40,187702,0,0,40
17015,62,41718,0,0,35
17016,37,151835,0,0,45
17017,18,118938,0,0,18
17018,48,224870,0,0,38
17019,45,178341,0,0,50
17020,35,61343,0,0,45
17021,35,36989,0,0,40
17022,34,226296,0,0,51
17023,29,186624,0,0,40
17024,19,172582,0,0,30
17025,53,227392,0,0,60
17026,49,187563,0,0,40
17027,38,239397,0,0,36
17028,23,140798,0,0,40
17029,29,187450,0,0,50
17030,52,194580,0,0,40
17031,41,372682,0,0,40
17032,20,235442,0,0,35
17033,30,128065,0,0,45
17034,56,91545,0,0,36
17035,26,154604,0,0,40
17036,36,192150,0,0,40
17037,26,216522,0,0,42
17038,58,156040,0,1848,40
17039,24,206861,0,0,40
17040,41,97632,0,0,32
17041,27,189530,0,0,35
17042,28,381789,0,2339,40
17043,57,368797,0,0,40
17044,21,41183,0,0,20
17045,50,191062,0,0,40
17046,27,132963,0,0,40
17047,58,153551,0,0,60
17048,27,66473,0,0,50
17049,36,240323,0,0,17
17050,68,242095,20051,0,40
17051,33,128016,0,0,40
17052,19,29526,0,0,18
17053,26,342953,0,0,40
17054,37,215476,0,0,30
17055,53,231919,0,0,45
17056,32,52537,0,0,38
17057,18,27920,0,0,25
17058,53,153052,0,0,40
17059,40,199303,0,0,40
17060,50,233369,0,0,40
17061,60,238913,0,0,46
17062,34,245173,0,1669,45
17063,37,138441,0,0,40
17064,25,67467,0,0,40
17065,46,102569,15024,0,65
17066,21,213341,0,1762,40
17067,26,37202,0,0,45
17068,47,140219,0,0,40
17069,18,298860,0,0,20
17070,22,51362,0,0,16
17071,36,199947,0,0,30
17072,59,32552,0,0,48
17073,33,183845,0,0,38
17074,33,181091,0,0,35
17075,53,135643,0,0,50
17076,44,96249,3411,0,40
17077,55,181220,0,0,50
17078,56,133025,0,0,50
17079,54,124865,0,0,35
17080,51,45599,0,0,40
17081,31,194293,2463,0,38
17082,43,102180,0,0,50
17083,44,121130,0,0,40
17084,22,138768,0,0,50
17085,43,98989,0,0,40
17086,26,126327,0,0,40
17087,30,326199,2580,0,40
17088,46,376789,0,0,15
17089,27,137063,0,0,50
17090,36,178815,8614,0,40
17091,25,245369,0,0,35
17092,30,49593,0,0,40
17093,46,238648,7298,0,40
17094,47,166181,0,0,48
17095,66,249043,5556,0,26
17096,71,128529,0,0,20
17097,36,186934,0,1848,55
17098,46,148489,0,0,40
17099,44,387770,0,0,15
17100,42,115511,0,0,50
17101,39,201410,0,1977,45
17102,36,220585,0,0,50
17103,60,282066,0,1977,45
17104,37,280966,0,0,50
17105,26,291586,0,0,20
17106,24,142227,0,0,30
17107,17,104025,0,0,18
17108,45,148254,0,0,35
17109,54,170562,0,0,48
17110,22,222490,0,0,30
17111,63,57674,0,0,48
17112,22,233624,0,0,43
17113,27,42734,0,0,25
17114,33,233107,0,0,33
17115,64,143110,0,0,30
17116,50,195844,0,0,50
17117,44,115896,0,0,40
17118,31,303851,0,0,50
17119,44,172475,0,0,40
17120,53,30008,0,0,35
17121,33,147921,0,0,40
17122,34,172716,0,0,40
17123,27,155057,0,0,70
17124,43,152569,0,2339,36
17125,80,132728,0,0,20
17126,31,195136,0,0,32
17127,40,377322,0,0,40
17128,53,293941,0,0,40
17129,58,182123,0,0,44
17130,38,32528,0,0,40
17131,33,140206,0,0,40
17132,48,378221,0,0,60
17133,23,211601,0,0,40
17134,31,119411,0,0,50
17135,52,240013,0,0,70
17136,24,95552,0,0,40
17137,45,183710,0,0,40
17138,36,189382,0,0,40
17139,52,380633,0,0,40
17140,54,53407,0,0,40
17141,39,150480,0,0,55
17142,40,175674,0,0,50
17143,28,375313,0,0,50
17144,21,278391,0,0,16
17145,23,212888,0,0,40
17146,36,487085,0,0,40
17147,22,174461,0,0,15
17148,55,133201,0,0,50
17149,71,77253,0,0,17
17150,47,141511,0,0,60
17151,17,181608,0,0,12
17152,31,127610,0,0,50
17153,32,154571,0,0,40
17154,46,33842,3103,0,40
17155,27,150080,0,0,40
17156,39,30916,0,1902,50
17157,40,151294,0,0,48
17158,30,48829,0,1602,30
17159,17,193769,0,0,20
17160,33,277455,0,0,40
17161,72,225780,0,0,30
17162,34,436341,0,0,40
17163,65,255386,0,0,40
17164,36,174938,0,1887,50
17165,32,174789,0,0,40
17166,26,245628,0,0,40
17167,22,228752,0,0,40
17168,47,354148,99999,0,48
17169,31,192900,0,0,40
17170,28,190391,0,0,50
17171,38,353263,0,0,50
17172,34,113198,0,0,28
17173,44,207578,0,0,35
17174,27,93206,0,0,40
17175,50,163998,0,0,44
17176,47,111961,0,0,30
17177,20,219122,0,0,40
17178,24,111445,0,0,38
17179,29,309778,0,0,40
17180,37,223020,0,0,32
17181,42,303155,0,0,40
17182,20,41035,0,0,20
17183,68,159191,0,0,40
17184,22,244408,0,0,40
17185,72,473748,0,0,30
17186,45,71823,0,0,20
17187,30,83066,0,0,40
17188,33,150154,0,0,40
17189,43,190786,0,0,40
17190,56,178033,4416,0,60
17191,25,159909,0,0,40
17192,41,190885,0,0,40
17193,25,243786,0,0,37
17194,31,124020,0,0,40
17195,36,159016,0,0,38
17196,37,183800,0,0,40
17197,58,193434,0,0,20
17198,26,245029,0,0,40
17199,55,98746,0,0,50
17200,46,140664,0,0,48
17201,44,344920,0,1617,20
17202,28,155397,0,0,55
17203,42,245317,0,0,50
17204,41,74182,0,0,40
17205,39,280570,0,0,45
17206,64,30664,0,0,30
17207,20,109952,0,0,25
17208,45,192793,0,0,40
17209,31,243442,0,0,50
17210,36,106297,0,0,40
17211,32,328060,0,0,40
17212,33,48702,0,0,65
17213,51,111283,99999,0,35
17214,36,484024,0,0,40
17215,40,208470,0,0,40
17216,44,172032,7298,0,51
17217,40,29927,0,0,45
17218,46,98012,0,0,40
17219,31,108468,0,0,60
17220,26,168403,0,0,40
17221,25,66935,0,0,40
17222,35,42044,0,0,40
17223,29,184806,0,0,50
17224,39,1455435,0,0,40
17225,44,445382,0,0,40
17226,37,278576,0,0,60
17227,79,84979,0,0,20
17228,36,659504,0,0,45
17229,44,136986,0,0,60
17230,23,278107,0,1573,30
17231,27,96219,0,0,45
17232,46,131091,0,1902,40
17233,58,205410,0,0,40
17234,36,416745,0,0,48
17235,36,180667,0,1887,60
17236,21,72119,0,0,45
17237,41,108945,14344,0,40
17238,49,195949,0,0,40
17239,34,101345,0,0,40
17240,29,439263,0,0,35
17241,63,213095,0,0,50
17242,29,59932,0,0,40
17243,65,172815,0,0,40
17244,26,40915,0,0,25
17245,42,139012,0,0,40
17246,44,121781,0,0,37
17247,51,130667,0,0,6
17248,41,147110,0,0,25
17249,22,237811,0,0,35
17250,36,128640,0,0,25
17251,18,111476,0,0,40
17252,46,141944,0,0,38
17253,49,323773,0,0,40
17254,41,176663,0,0,40
17255,52,155233,0,0,40
17256,40,143327,0,0,40
17257,53,177212,0,0,40
17258,45,123088,0,0,50
17259,30,47085,0,0,40
17260,56,102106,0,0,40
17261,24,235894,0,0,40
17262,71,172046,0,0,50
17263,20,197207,0,0,30
17264,26,152452,0,0,50
17265,34,172928,0,0,65
17266,36,214896,0,0,40
17267,49,116338,0,653,60
17268,48,276664,0,1902,50
17269,22,59924,0,0,40
17270,30,194141,0,1617,40
17271,51,95128,0,0,40
17272,46,292504,0,0,40
17273,32,45796,0,0,45
17274,42,119359,15024,0,40
17275,52,104280,0,0,50
17276,57,172291,0,0,40
17277,52,110748,0,0,50
17278,59,556688,0,0,12
17279,36,22494,0,0,40
17280,33,267859,0,0,40
17281,67,256821,0,0,20
17282,31,117346,0,0,48
17283,31,62374,0,0,50
17284,28,314659,0,0,42
17285,72,114761,0,0,20
17286,36,93225,0,0,40
17287,58,165315,0,0,35
17288,35,27408,0,0,40
17289,37,198841,0,0,40
17290,44,271792,0,0,40
17291,26,64289,0,0,40
17292,51,183390,0,0,40
17293,31,240771,4386,0,50
17294,30,234919,0,0,40
17295,20,88231,0,0,40
17296,21,154422,0,0,40
17297,37,119098,0,0,50
17298,53,151580,4386,0,40
17299,54,118793,0,0,45
17300,32,30499,0,0,32
17301,34,166545,7688,0,6
17302,30,271710,7298,0,50
17303,43,308498,0,0,40
17304,48,172695,0,0,40
17305,42,29962,0,0,48
17306,62,200332,0,0,40
17307,31,291702,0,0,40
17308,22,67234,0,0,60
17309,45,168038,0,0,32
17310,34,137814,0,0,45
17311,42,79036,0,0,65
17312,60,327474,0,0,70
17313,44,145160,0,0,58
17314,67,37092,0,0,4
17315,45,129387,0,0,40
17316,53,33304,0,0,38
17317,37,359001,15024,0,50
17318,32,143162,0,0,40
17319,23,133515,0,0,35
17320,28,168901,0,0,40
17321,58,142924,0,0,24
17322,74,228075,20051,0,25
17323,27,91189,0,0,40
17324,37,290609,0,0,40
17325,22,31102,0,0,4
17326,44,216921,0,0,70
17327,23,120046,0,0,40
17328,41,324629,0,0,40
17329,45,81132,0,0,55
17330,29,160279,0,0,40
17331,33,229732,0,0,45
17332,61,144723,7298,0,60
17333,29,148431,7688,0,45
17334,22,160398,0,0,38
17335,28,129460,0,0,40
17336,30,252752,0,0,40
17337,20,58222,0,0,20
17338,28,424884,0,0,30
17339,45,114459,0,0,50
17340,19,46400,0,0,24
17341,42,223934,0,0,40
17342,34,84119,0,0,40
17343,31,159123,0,0,60
17344,23,195532,0,0,40
17345,50,191299,0,0,50
17346,40,198316,0,0,40
17347,57,162301,0,0,45
17348,35,143152,3908,0,27
17349,24,92609,0,0,45
17350,27,247819,0,0,15
17351,27,229223,0,0,40
17352,45,142719,0,0,40
17353,80,86111,0,0,30
17354,23,35633,0,0,50
17355,46,164749,0,0,40
17356,38,607848,0,0,40
17357,90,311184,0,0,20
17358,55,49737,0,0,50
17359,72,183616,0,0,50
17360,65,129426,0,0,40
17361,37,454915,0,0,40
17362,39,55568,0,0,40
17363,38,29874,0,0,40
17364,46,393715,15024,0,50
17365,50,143953,0,0,65
17366,54,90363,0,0,40
17367,40,53727,0,0,50
17368,30,130021,2829,0,40
17369,50,173630,0,0,35
17370,28,410351,0,0,30
17371,34,399386,0,0,53
17372,55,157932,0,0,40
17373,20,133061,0,0,40
17374,19,46400,0,0,32
17375,21,107895,0,0,35
17376,39,63021,0,0,20
17377,43,186144,0,0,40
17378,33,27959,0,0,40
17379,45,101299,0,0,40
17380,31,113129,0,0,65
17381,32,316470,0,0,60
17382,60,89884,0,0,50
17383,41,32121,0,0,40
17384,21,315303,0,0,20
17385,27,254500,0,0,36
17386,33,419895,0,0,40
17387,43,159549,0,0,40
17388,27,160786,0,1902,40
17389,18,258474,0,0,40
17390,48,370119,0,0,40
17391,37,50837,0,0,50
17392,58,137506,0,0,40
17393,57,548256,7688,0,40
17394,42,175642,99999,0,40
17395,24,183594,0,0,40
17396,26,341353,0,0,15
17397,43,247981,5455,0,50
17398,34,193565,0,0,40
17399,38,39606,0,0,40
17400,51,127149,0,0,45
17401,31,233371,0,0,45
17402,49,182752,0,0,35
17403,28,179949,0,0,20
17404,22,32950,0,1902,37
17405,26,160445,0,0,40
17406,45,223999,0,1848,40
17407,39,81487,0,625,40
17408,23,314539,0,0,40
17409,62,337721,0,0,8
17410,42,100793,0,0,60
17411,43,92775,0,0,40
17412,33,33308,0,0,70
17413,68,493363,0,0,20
17414,30,159589,0,0,46
17415,32,107218,0,0,40
17416,25,123586,0,0,40
17417,53,158352,0,0,24
17418,38,76317,0,0,55
17419,62,176753,0,0,40
17420,20,122346,0,0,40
